"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.method","Input.config","Input.source_type","Input.source","Input.target","Input.s_orig","Input.p_orig","Input.o_orig","Input.s","Input.p","Input.o","Input.s_name","Input.p_name","Input.o_name","Input.ver_num","Input.ver_code","Answer.code","Answer.comment","Answer.stars","Approve","Reject"
"3OLZC0DJ8JFY9DQSYF3YZ2SKWUYIVJ","3KBQBQZF89BQO3IGU773XS79F4HPAN","Movie data quality rating","You see statements about movies and their industry context and have to rate how correct they are","movies, films, actors, correctness, rate, easy, survey, quick, brief","$0.00","Fri Jan 08 12:47:06 PST 2021","3","BatchId:305165;OriginalHitTemplateId:921587278;","5400","432000","Fri Jan 15 12:47:06 PST 2021","","","3EKVH9QMEY4BQVAX8TNEVKAC7D2D2G","ARHWKACQ4T0TW","Submitted","Sun Jan 10 07:01:57 PST 2021","Sun Jan 10 07:02:09 PST 2021","Fri Jan 15 07:02:09 PST 2021","","","","12","0% (0/0)","0% (0/0)","0% (0/0)","random","{'amount': {'num': 5}}","node","http://dbpedia.org/resource/Robert_Cary_(director)","http://dbpedia.org/resource/Alvin_and_the_Chipmunks:_Chipwrecked","http://dbpedia.org/resource/Save_Me_(2007_film)","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Robert_Cary_(director)","http://dbpedia.org/resource/Save_Me_(2007_film)","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Alvin_and_the_Chipmunks:_Chipwrecked","Save Me (2007 film)","director","Alvin and the Chipmunks: Chipwrecked","16-1-5","idn","xxx","","1"
"3OLZC0DJ8JFY9DQSYF3YZ2SKWUYIVJ","3KBQBQZF89BQO3IGU773XS79F4HPAN","Movie data quality rating","You see statements about movies and their industry context and have to rate how correct they are","movies, films, actors, correctness, rate, easy, survey, quick, brief","$0.00","Fri Jan 08 12:47:06 PST 2021","3","BatchId:305165;OriginalHitTemplateId:921587278;","5400","432000","Fri Jan 15 12:47:06 PST 2021","","","3NG53N1RLVJV17FCTJNA55447WXP89","A1R3XGPH6EK6G6","Submitted","Sun Jan 10 11:13:35 PST 2021","Sun Jan 10 11:14:14 PST 2021","Fri Jan 15 11:14:14 PST 2021","","","","39","0% (0/0)","0% (0/0)","0% (0/0)","random","{'amount': {'num': 5}}","node","http://dbpedia.org/resource/Robert_Cary_(director)","http://dbpedia.org/resource/Alvin_and_the_Chipmunks:_Chipwrecked","http://dbpedia.org/resource/Save_Me_(2007_film)","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Robert_Cary_(director)","http://dbpedia.org/resource/Save_Me_(2007_film)","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Alvin_and_the_Chipmunks:_Chipwrecked","Save Me (2007 film)","director","Alvin and the Chipmunks: Chipwrecked","16-1-5","idn","idn","","1"
"3OLZC0DJ8JFY9DQSYF3YZ2SKWUYIVJ","3KBQBQZF89BQO3IGU773XS79F4HPAN","Movie data quality rating","You see statements about movies and their industry context and have to rate how correct they are","movies, films, actors, correctness, rate, easy, survey, quick, brief","$0.00","Fri Jan 08 12:47:06 PST 2021","3","BatchId:305165;OriginalHitTemplateId:921587278;","5400","432000","Fri Jan 15 12:47:06 PST 2021","","","3V0Z7YWSIY0XKCAJZEN816GJ7K5V2W","A11RKRLDED6BEG","Submitted","Sat Jan 09 06:44:08 PST 2021","Sat Jan 09 06:44:25 PST 2021","Thu Jan 14 06:44:25 PST 2021","","","","17","0% (0/0)","0% (0/0)","0% (0/0)","random","{'amount': {'num': 5}}","node","http://dbpedia.org/resource/Robert_Cary_(director)","http://dbpedia.org/resource/Alvin_and_the_Chipmunks:_Chipwrecked","http://dbpedia.org/resource/Save_Me_(2007_film)","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Robert_Cary_(director)","http://dbpedia.org/resource/Save_Me_(2007_film)","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Alvin_and_the_Chipmunks:_Chipwrecked","Save Me (2007 film)","director","Alvin and the Chipmunks: Chipwrecked","16-1-5","idn","aon","","1"
"38RHULDV9YFBO2QXOP8UL4BY330IWT","3KBQBQZF89BQO3IGU773XS79F4HPAN","Movie data quality rating","You see statements about movies and their industry context and have to rate how correct they are","movies, films, actors, correctness, rate, easy, survey, quick, brief","$0.00","Fri Jan 08 12:47:06 PST 2021","3","BatchId:305165;OriginalHitTemplateId:921587278;","5400","432000","Fri Jan 15 12:47:06 PST 2021","","","3COPXFW7XBCFW8HD28KDVADV2WRKPN","ARHWKACQ4T0TW","Submitted","Sun Jan 10 07:01:08 PST 2021","Sun Jan 10 07:01:26 PST 2021","Fri Jan 15 07:01:26 PST 2021","","","","18","0% (0/0)","0% (0/0)","0% (0/0)","random","{'amount': {'num': 5}}","node","http://dbpedia.org/resource/Andorra_(film)","http://dbpedia.org/resource/Umberto_Lenzi","http://dbpedia.org/resource/Andorra_(film)","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Fred_Schepisi","http://dbpedia.org/resource/Umberto_Lenzi","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Fred_Schepisi","Umberto Lenzi","director","Fred Schepisi","3-6-4","btd","xxx","","1"
"38RHULDV9YFBO2QXOP8UL4BY330IWT","3KBQBQZF89BQO3IGU773XS79F4HPAN","Movie data quality rating","You see statements about movies and their industry context and have to rate how correct they are","movies, films, actors, correctness, rate, easy, survey, quick, brief","$0.00","Fri Jan 08 12:47:06 PST 2021","3","BatchId:305165;OriginalHitTemplateId:921587278;","5400","432000","Fri Jan 15 12:47:06 PST 2021","","","3EJJQNKU9R596VWK9FL5NDXIBXBRHI","A1R3XGPH6EK6G6","Submitted","Sun Jan 10 10:18:56 PST 2021","Sun Jan 10 10:19:57 PST 2021","Fri Jan 15 10:19:57 PST 2021","","","","61","0% (0/0)","0% (0/0)","0% (0/0)","random","{'amount': {'num': 5}}","node","http://dbpedia.org/resource/Andorra_(film)","http://dbpedia.org/resource/Umberto_Lenzi","http://dbpedia.org/resource/Andorra_(film)","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Fred_Schepisi","http://dbpedia.org/resource/Umberto_Lenzi","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Fred_Schepisi","Umberto Lenzi","director","Fred Schepisi","3-6-4","btd","btd","","1"
"38RHULDV9YFBO2QXOP8UL4BY330IWT","3KBQBQZF89BQO3IGU773XS79F4HPAN","Movie data quality rating","You see statements about movies and their industry context and have to rate how correct they are","movies, films, actors, correctness, rate, easy, survey, quick, brief","$0.00","Fri Jan 08 12:47:06 PST 2021","3","BatchId:305165;OriginalHitTemplateId:921587278;","5400","432000","Fri Jan 15 12:47:06 PST 2021","","","3TK8OJTYM1LTCJBP1CYKXJOCIUXPVD","A11RKRLDED6BEG","Submitted","Sat Jan 09 06:39:14 PST 2021","Sat Jan 09 06:39:34 PST 2021","Thu Jan 14 06:39:34 PST 2021","","","","20","0% (0/0)","0% (0/0)","0% (0/0)","random","{'amount': {'num': 5}}","node","http://dbpedia.org/resource/Andorra_(film)","http://dbpedia.org/resource/Umberto_Lenzi","http://dbpedia.org/resource/Andorra_(film)","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Fred_Schepisi","http://dbpedia.org/resource/Umberto_Lenzi","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Fred_Schepisi","Umberto Lenzi","director","Fred Schepisi","3-6-4","btd","bod","","1"
"3NQUW096N68227LVGHVFZ0VFM69L9K","3KBQBQZF89BQO3IGU773XS79F4HPAN","Movie data quality rating","You see statements about movies and their industry context and have to rate how correct they are","movies, films, actors, correctness, rate, easy, survey, quick, brief","$0.00","Fri Jan 08 12:47:06 PST 2021","3","BatchId:305165;OriginalHitTemplateId:921587278;","5400","432000","Fri Jan 15 12:47:06 PST 2021","","","31LVTDXBL7ABSRFA0003F5QPSEKRLP","A1R3XGPH6EK6G6","Submitted","Sun Jan 10 10:31:49 PST 2021","Sun Jan 10 10:32:45 PST 2021","Fri Jan 15 10:32:45 PST 2021","","","","56","0% (0/0)","0% (0/0)","0% (0/0)","random","{'amount': {'num': 5}}","node","http://dbpedia.org/resource/Eric_%22Roach%22_Denis","http://dbpedia.org/resource/Manivannan","http://dbpedia.org/resource/RoachTrip","http://dbpedia.org/ontology/starring","http://dbpedia.org/resource/Eric_%22Roach%22_Denis","http://dbpedia.org/resource/RoachTrip","http://dbpedia.org/ontology/starring","http://dbpedia.org/resource/Manivannan","RoachTrip","starring","Manivannan","6-3-7","Tan","Tan","","1"
"3NQUW096N68227LVGHVFZ0VFM69L9K","3KBQBQZF89BQO3IGU773XS79F4HPAN","Movie data quality rating","You see statements about movies and their industry context and have to rate how correct they are","movies, films, actors, correctness, rate, easy, survey, quick, brief","$0.00","Fri Jan 08 12:47:06 PST 2021","3","BatchId:305165;OriginalHitTemplateId:921587278;","5400","432000","Fri Jan 15 12:47:06 PST 2021","","","3JBT3HLQF82AL3GZ29NNIP18653PZD","A11RKRLDED6BEG","Submitted","Sat Jan 09 06:57:53 PST 2021","Sat Jan 09 06:58:09 PST 2021","Thu Jan 14 06:58:09 PST 2021","","","","16","0% (0/0)","0% (0/0)","0% (0/0)","random","{'amount': {'num': 5}}","node","http://dbpedia.org/resource/Eric_%22Roach%22_Denis","http://dbpedia.org/resource/Manivannan","http://dbpedia.org/resource/RoachTrip","http://dbpedia.org/ontology/starring","http://dbpedia.org/resource/Eric_%22Roach%22_Denis","http://dbpedia.org/resource/RoachTrip","http://dbpedia.org/ontology/starring","http://dbpedia.org/resource/Manivannan","RoachTrip","starring","Manivannan","6-3-7","Tan","Ton","","1"
"3NQUW096N68227LVGHVFZ0VFM69L9K","3KBQBQZF89BQO3IGU773XS79F4HPAN","Movie data quality rating","You see statements about movies and their industry context and have to rate how correct they are","movies, films, actors, correctness, rate, easy, survey, quick, brief","$0.00","Fri Jan 08 12:47:06 PST 2021","3","BatchId:305165;OriginalHitTemplateId:921587278;","5400","432000","Fri Jan 15 12:47:06 PST 2021","","","3KIBXJ1WD5UXB85CN87Y6A85SRVKO6","ARHWKACQ4T0TW","Submitted","Sun Jan 10 06:59:28 PST 2021","Sun Jan 10 06:59:55 PST 2021","Fri Jan 15 06:59:55 PST 2021","","","","27","0% (0/0)","0% (0/0)","0% (0/0)","random","{'amount': {'num': 5}}","node","http://dbpedia.org/resource/Eric_%22Roach%22_Denis","http://dbpedia.org/resource/Manivannan","http://dbpedia.org/resource/RoachTrip","http://dbpedia.org/ontology/starring","http://dbpedia.org/resource/Eric_%22Roach%22_Denis","http://dbpedia.org/resource/RoachTrip","http://dbpedia.org/ontology/starring","http://dbpedia.org/resource/Manivannan","RoachTrip","starring","Manivannan","6-3-7","Tan","xxx","","1"
"3NRZ1LDP7W67ZJI6C7ILT56S6JZPZ2","3KBQBQZF89BQO3IGU773XS79F4HPAN","Movie data quality rating","You see statements about movies and their industry context and have to rate how correct they are","movies, films, actors, correctness, rate, easy, survey, quick, brief","$0.00","Fri Jan 08 12:47:07 PST 2021","3","BatchId:305165;OriginalHitTemplateId:921587278;","5400","432000","Fri Jan 15 12:47:07 PST 2021","","","3E47SOBEYQW5WOILX0DVYUZBB9NICW","A1R3XGPH6EK6G6","Submitted","Sun Jan 10 10:16:58 PST 2021","Sun Jan 10 10:18:55 PST 2021","Fri Jan 15 10:18:55 PST 2021","","","","117","0% (0/0)","0% (0/0)","0% (0/0)","random","{'amount': {'num': 5}}","node","http://dbpedia.org/resource/Je_te_mangerais","http://dbpedia.org/resource/The_British_Invasion_(Dexter)","http://dbpedia.org/resource/Je_te_mangerais","http://dbpedia.org/ontology/writer","http://dbpedia.org/resource/Sophie_Laloy","http://dbpedia.org/resource/The_British_Invasion_(Dexter)","http://dbpedia.org/ontology/writer","http://dbpedia.org/resource/Sophie_Laloy","The British Invasion (Dexter)","writer","Sophie Laloy","17-1-11","swo","swy","","1"
