"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.method","Input.config","Input.source_type","Input.source","Input.target","Input.s_orig","Input.p_orig","Input.o_orig","Input.s","Input.p","Input.o","Input.s_orig_name","Input.p_orig_name","Input.o_orig_name","Input.s_name","Input.p_name","Input.o_name","Input.ver_num","Input.ver_code","Answer.code","Answer.comment","Answer.mistakeSource.artificial","Answer.mistakeSource.correct","Answer.mistakeSource.human","Answer.stars","Approve","Reject"
"36JW4WBR06K9HLTISIKX4E5WG83FHF","3MID1PD49FVMKPO3IK2A6A0G6SAWKK","Movie data quality rating","You see statements about movies and their industry context and have to rate how correct they are","movies, films, actors, correctness, rate, easy, survey, quick, brief","$0.25","Thu Jan 21 08:31:19 PST 2021","5","BatchId:4310201;OriginalHitTemplateId:928390912;","5400","432000","Thu Jan 28 08:31:19 PST 2021","","","33CKWXB73JKA9FCP9W7SC9HIXRT11H","A11SX02CICZN85","Submitted","Thu Jan 21 12:51:10 PST 2021","Thu Jan 21 13:00:43 PST 2021","Tue Jan 26 13:00:43 PST 2021","","","","573","0% (0/0)","0% (0/0)","0% (0/0)","random","{'amount': {'num': 5}}","node","http://dbpedia.org/resource/Stijn_Coninx","http://dbpedia.org/resource/Kihachi_Okamoto","http://dbpedia.org/resource/Daens_(film)","http://dbpedia.org/ontology/writer","http://dbpedia.org/resource/Stijn_Coninx","http://dbpedia.org/resource/Daens_(film)","http://dbpedia.org/ontology/writer","http://dbpedia.org/resource/Kihachi_Okamoto","Daens (film)","writer","Stijn Coninx","Daens (film)","writer","Kihachi Okamoto","1-4-4","Dta","Dta","Writer name is completely different in given statement","true","false","false","1"
"36JW4WBR06K9HLTISIKX4E5WG83FHF","3MID1PD49FVMKPO3IK2A6A0G6SAWKK","Movie data quality rating","You see statements about movies and their industry context and have to rate how correct they are","movies, films, actors, correctness, rate, easy, survey, quick, brief","$0.25","Thu Jan 21 08:31:19 PST 2021","5","BatchId:4310201;OriginalHitTemplateId:928390912;","5400","432000","Thu Jan 28 08:31:19 PST 2021","","","3KYQYYSHYV7PX2Z2VRPYP7VZFYRDOP","A1L8RL58MYU4NC","Submitted","Thu Jan 21 11:25:40 PST 2021","Thu Jan 21 11:28:37 PST 2021","Tue Jan 26 11:28:37 PST 2021","","","","177","0% (0/0)","0% (0/0)","0% (0/0)","random","{'amount': {'num': 5}}","node","http://dbpedia.org/resource/Stijn_Coninx","http://dbpedia.org/resource/Kihachi_Okamoto","http://dbpedia.org/resource/Daens_(film)","http://dbpedia.org/ontology/writer","http://dbpedia.org/resource/Stijn_Coninx","http://dbpedia.org/resource/Daens_(film)","http://dbpedia.org/ontology/writer","http://dbpedia.org/resource/Kihachi_Okamoto","Daens (film)","writer","Stijn Coninx","Daens (film)","writer","Kihachi Okamoto","1-4-4","Dta","Dta","Writer name is completely different in given statement","true","false","false","1"
"36JW4WBR06K9HLTISIKX4E5WG83FHF","3MID1PD49FVMKPO3IK2A6A0G6SAWKK","Movie data quality rating","You see statements about movies and their industry context and have to rate how correct they are","movies, films, actors, correctness, rate, easy, survey, quick, brief","$0.25","Thu Jan 21 08:31:19 PST 2021","5","BatchId:4310201;OriginalHitTemplateId:928390912;","5400","432000","Thu Jan 28 08:31:19 PST 2021","","","3L4D84MILZSS87D71AGJ8WTB8XIHJT","A1NH9LK567B862","Submitted","Thu Jan 21 12:12:45 PST 2021","Thu Jan 21 12:19:13 PST 2021","Tue Jan 26 12:19:13 PST 2021","","","","388","0% (0/0)","0% (0/0)","0% (0/0)","random","{'amount': {'num': 5}}","node","http://dbpedia.org/resource/Stijn_Coninx","http://dbpedia.org/resource/Kihachi_Okamoto","http://dbpedia.org/resource/Daens_(film)","http://dbpedia.org/ontology/writer","http://dbpedia.org/resource/Stijn_Coninx","http://dbpedia.org/resource/Daens_(film)","http://dbpedia.org/ontology/writer","http://dbpedia.org/resource/Kihachi_Okamoto","Daens (film)","writer","Stijn Coninx","Daens (film)","writer","Kihachi Okamoto","1-4-4","Dta","Dta","Writer is wrong","false","false","true","1"
"3ZUE82NE0A1GOASPPEQRR1CXDPD8FT","3MID1PD49FVMKPO3IK2A6A0G6SAWKK","Movie data quality rating","You see statements about movies and their industry context and have to rate how correct they are","movies, films, actors, correctness, rate, easy, survey, quick, brief","$0.25","Thu Jan 21 08:31:19 PST 2021","5","BatchId:4310201;OriginalHitTemplateId:928390912;","5400","432000","Thu Jan 28 08:31:19 PST 2021","","","3FQ5JJ512LOFTN50MTB8EVQK9ZUNKC","A1V6CP5I0TOSAR","Submitted","Thu Jan 21 18:26:02 PST 2021","Thu Jan 21 18:27:08 PST 2021","Tue Jan 26 18:27:08 PST 2021","","","","66","0% (0/0)","0% (0/0)","0% (0/0)","random","{'amount': {'num': 5}}","node","http://dbpedia.org/resource/Nicolás_Buenaventura","http://dbpedia.org/resource/Kaboom_(film)","http://dbpedia.org/resource/The_Debt_(1997_film)","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Nicolás_Buenaventura","http://dbpedia.org/resource/The_Debt_(1997_film)","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Kaboom_(film)","The Debt (1997 film)","director","Nicolás Buenaventura","The Debt (1997 film)","director","Kaboom (film)","4-4-2","_ea","Dea","The name is nonsensical","true","false","false","2"
"3ZUE82NE0A1GOASPPEQRR1CXDPD8FT","3MID1PD49FVMKPO3IK2A6A0G6SAWKK","Movie data quality rating","You see statements about movies and their industry context and have to rate how correct they are","movies, films, actors, correctness, rate, easy, survey, quick, brief","$0.25","Thu Jan 21 08:31:19 PST 2021","5","BatchId:4310201;OriginalHitTemplateId:928390912;","5400","432000","Thu Jan 28 08:31:19 PST 2021","","","3IKZ72A5B4G4D1DMLIKBYIYF12GFN3","A1L8RL58MYU4NC","Submitted","Thu Jan 21 12:47:57 PST 2021","Thu Jan 21 12:50:28 PST 2021","Tue Jan 26 12:50:28 PST 2021","","","","151","0% (0/0)","0% (0/0)","0% (0/0)","random","{'amount': {'num': 5}}","node","http://dbpedia.org/resource/Nicolás_Buenaventura","http://dbpedia.org/resource/Kaboom_(film)","http://dbpedia.org/resource/The_Debt_(1997_film)","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Nicolás_Buenaventura","http://dbpedia.org/resource/The_Debt_(1997_film)","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Kaboom_(film)","The Debt (1997 film)","director","Nicolás Buenaventura","The Debt (1997 film)","director","Kaboom (film)","4-4-2","_ea","Dea","Director name is completely different in given statement","true","false","false","1"
"3ZUE82NE0A1GOASPPEQRR1CXDPD8FT","3MID1PD49FVMKPO3IK2A6A0G6SAWKK","Movie data quality rating","You see statements about movies and their industry context and have to rate how correct they are","movies, films, actors, correctness, rate, easy, survey, quick, brief","$0.25","Thu Jan 21 08:31:19 PST 2021","5","BatchId:4310201;OriginalHitTemplateId:928390912;","5400","432000","Thu Jan 28 08:31:19 PST 2021","","","3OJSZ2ATDSWN8JSAZZQDG9LCCTR57T","A1NH9LK567B862","Submitted","Thu Jan 21 12:12:41 PST 2021","Thu Jan 21 12:14:46 PST 2021","Tue Jan 26 12:14:46 PST 2021","","","","125","0% (0/0)","0% (0/0)","0% (0/0)","random","{'amount': {'num': 5}}","node","http://dbpedia.org/resource/Nicolás_Buenaventura","http://dbpedia.org/resource/Kaboom_(film)","http://dbpedia.org/resource/The_Debt_(1997_film)","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Nicolás_Buenaventura","http://dbpedia.org/resource/The_Debt_(1997_film)","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Kaboom_(film)","The Debt (1997 film)","director","Nicolás Buenaventura","The Debt (1997 film)","director","Kaboom (film)","4-4-2","_ea","Dea","The director name is mentioned wrongly","false","false","true","1"
"3ZUE82NE0A1GOASPPEQRR1CXDPD8FT","3MID1PD49FVMKPO3IK2A6A0G6SAWKK","Movie data quality rating","You see statements about movies and their industry context and have to rate how correct they are","movies, films, actors, correctness, rate, easy, survey, quick, brief","$0.25","Thu Jan 21 08:31:19 PST 2021","5","BatchId:4310201;OriginalHitTemplateId:928390912;","5400","432000","Thu Jan 28 08:31:19 PST 2021","","","3S0TNUHWKTIMCACMOA02SL5Z0URD8S","A11SX02CICZN85","Submitted","Thu Jan 21 11:49:41 PST 2021","Thu Jan 21 11:59:00 PST 2021","Tue Jan 26 11:59:00 PST 2021","","","","559","0% (0/0)","0% (0/0)","0% (0/0)","random","{'amount': {'num': 5}}","node","http://dbpedia.org/resource/Nicolás_Buenaventura","http://dbpedia.org/resource/Kaboom_(film)","http://dbpedia.org/resource/The_Debt_(1997_film)","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Nicolás_Buenaventura","http://dbpedia.org/resource/The_Debt_(1997_film)","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Kaboom_(film)","The Debt (1997 film)","director","Nicolás Buenaventura","The Debt (1997 film)","director","Kaboom (film)","4-4-2","_ea","Dea","Director name is completely different in given statement","true","false","false","1"
"3VDI8GSXAFTM2AOK0YW99MC9E4D8GS","3MID1PD49FVMKPO3IK2A6A0G6SAWKK","Movie data quality rating","You see statements about movies and their industry context and have to rate how correct they are","movies, films, actors, correctness, rate, easy, survey, quick, brief","$0.25","Thu Jan 21 08:31:19 PST 2021","5","BatchId:4310201;OriginalHitTemplateId:928390912;","5400","432000","Thu Jan 28 08:31:19 PST 2021","","","31Q0U3WYDPFOK1RRYCO1DJ8V0EQ71J","A1V6CP5I0TOSAR","Submitted","Thu Jan 21 18:33:25 PST 2021","Thu Jan 21 18:34:52 PST 2021","Tue Jan 26 18:34:52 PST 2021","","","","87","0% (0/0)","0% (0/0)","0% (0/0)","random","{'amount': {'num': 5}}","node","http://dbpedia.org/resource/The_Hills_Have_Eyes_2","http://dbpedia.org/resource/The_Innkeepers_(film)","http://dbpedia.org/resource/The_Hills_Have_Eyes_2","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Martin_Weisz","http://dbpedia.org/resource/The_Innkeepers_(film)","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Martin_Weisz","The Hills Have Eyes 2","director","Martin Weisz","The Innkeepers (film)","director","Martin Weisz","4-2-3","_ir","Iir","The movies aren’t the same","true","false","false","1.5"
"3VDI8GSXAFTM2AOK0YW99MC9E4D8GS","3MID1PD49FVMKPO3IK2A6A0G6SAWKK","Movie data quality rating","You see statements about movies and their industry context and have to rate how correct they are","movies, films, actors, correctness, rate, easy, survey, quick, brief","$0.25","Thu Jan 21 08:31:19 PST 2021","5","BatchId:4310201;OriginalHitTemplateId:928390912;","5400","432000","Thu Jan 28 08:31:19 PST 2021","","","3I0BTBYZAXL7SW2AP2A1CR9IZJJ0YW","A1L8RL58MYU4NC","Submitted","Thu Jan 21 11:36:19 PST 2021","Thu Jan 21 11:38:18 PST 2021","Tue Jan 26 11:38:18 PST 2021","","","","119","0% (0/0)","0% (0/0)","0% (0/0)","random","{'amount': {'num': 5}}","node","http://dbpedia.org/resource/The_Hills_Have_Eyes_2","http://dbpedia.org/resource/The_Innkeepers_(film)","http://dbpedia.org/resource/The_Hills_Have_Eyes_2","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Martin_Weisz","http://dbpedia.org/resource/The_Innkeepers_(film)","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Martin_Weisz","The Hills Have Eyes 2","director","Martin Weisz","The Innkeepers (film)","director","Martin Weisz","4-2-3","_ir","Iir","Movie name is completely different in given statement","true","false","false","1"
"3VDI8GSXAFTM2AOK0YW99MC9E4D8GS","3MID1PD49FVMKPO3IK2A6A0G6SAWKK","Movie data quality rating","You see statements about movies and their industry context and have to rate how correct they are","movies, films, actors, correctness, rate, easy, survey, quick, brief","$0.25","Thu Jan 21 08:31:19 PST 2021","5","BatchId:4310201;OriginalHitTemplateId:928390912;","5400","432000","Thu Jan 28 08:31:19 PST 2021","","","3IAS3U3I0FGIBYCDUX0VN44WB8MB2D","A1NH9LK567B862","Submitted","Thu Jan 21 11:42:06 PST 2021","Thu Jan 21 11:46:23 PST 2021","Tue Jan 26 11:46:23 PST 2021","","","","257","0% (0/0)","0% (0/0)","0% (0/0)","random","{'amount': {'num': 5}}","node","http://dbpedia.org/resource/The_Hills_Have_Eyes_2","http://dbpedia.org/resource/The_Innkeepers_(film)","http://dbpedia.org/resource/The_Hills_Have_Eyes_2","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Martin_Weisz","http://dbpedia.org/resource/The_Innkeepers_(film)","http://dbpedia.org/ontology/director","http://dbpedia.org/resource/Martin_Weisz","The Hills Have Eyes 2","director","Martin Weisz","The Innkeepers (film)","director","Martin Weisz","4-2-3","_ir","Iir","There are two different movies","true","false","false","1"
